episode,score,reward,success,stages_completed,stage_completion_ratio,steps,equivalent_env_steps,completion_time_steps,nominal_completion_time_seconds,latency_time_seconds,completion_time_seconds,normalized_completion_time,route_efficiency,progress_per_step,collisions,violations,unsafe_episode,collision_rate,violation_rate,unsafe_event_rate,target_hits,planner_accuracy,planner_miss_ratio,planner_legal_ratio,planner_exact_hits,planner_legal_hits,planner_total,avg_stage_wait_time,avg_stage_latency_seconds,latency_penalty,idle_window_ratio,wait_ratio,follow_ratio,select_ratio,compensation_utilization,safety_saved,safety_interventions,safety_success_rate,critical_events,critical_safe_count,risk_exposure,observed_risk_mean,high_risk_step_ratio,hazard_step_ratio,red_light_exposure_ratio,critical_event_rate,intervention_rate,safety_precision,safety_recall,stop_ratio,steer_left_ratio,steer_right_ratio,behavior_entropy,safety_entropy,active_stage_key,last_failure_mode,epsilon,episode_loss
3,3.444,1.68,0,1.0,0.1667,19,9120,70,150.0,0.0,150.0,1.0,0.614,0.0526,1,0,1,0.0526,0.0,0.0526,0,0.7368,0.2632,1.0,14,19,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6667,3,2,0.5264,0.1,0.0526,0.5789,0.0526,0.1579,0.0,0.0,0.6667,0.0,0.0,0.0,0.9515,0.0,enter_inner,obstacle,1.0,0.0
4,6.396,3.12,0,1.0,0.1667,14,6720,70,150.0,0.0,150.0,1.0,0.8333,0.0714,0,1,1,0.0,0.0714,0.0714,0,0.8571,0.1429,1.0,12,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,4,2,0.5369,0.1,0.0714,0.8571,0.0714,0.2857,0.0,0.0,0.5,0.0,0.0,0.0,0.5091,0.0,enter_inner,red_light,1.0,0.0
5,67.527,32.94,0,5.0,0.8333,43,20640,70,150.0,0.0,150.0,1.0,1.3566,0.1163,1,0,1,0.0233,0.0,0.0233,0,0.907,0.093,1.0,39,43,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3846,13,5,0.5985,0.1,0.2093,0.7209,0.093,0.3023,0.0,0.0,0.3846,0.0,0.0,0.0,1.3545,0.0,final_park,wall,0.9999,0.0
6,31.0985,15.17,0,3.0,0.5,28,13440,70,150.0,0.0,150.0,1.0,1.25,0.1071,1,0,1,0.0357,0.0,0.0357,0,0.8929,0.1071,1.0,25,28,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5833,12,7,0.631,0.1,0.25,0.8929,0.1786,0.4286,0.0,0.0,0.5833,0.0,0.0,0.0,1.4439,0.0,return_outer,obstacle,0.9999,0.0
7,25.584,12.48,0,2.0,0.3333,24,11520,70,150.0,0.0,150.0,1.0,0.9722,0.0833,1,0,1,0.0417,0.0,0.0417,0,0.7917,0.2083,1.0,19,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.375,8,3,0.5471,0.1,0.0417,0.75,0.0,0.3333,0.0,0.0,0.375,0.0,0.0,0.0,1.1524,0.0,inner_patrol,obstacle,0.9998,0.0
8,17.261,8.42,0,2.0,0.3333,24,11520,70,150.0,0.0,150.0,1.0,0.9722,0.0833,1,0,1,0.0417,0.0,0.0417,0,0.7083,0.2917,1.0,17,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7,10,7,0.5644,0.1,0.125,0.8333,0.0417,0.4167,0.0,0.0,0.7,0.0,0.0,0.0,1.3256,0.0,inner_patrol,obstacle,0.9997,0.0
9,28.2695,13.79,0,3.0,0.5,32,15360,70,150.0,0.0,150.0,1.0,1.0938,0.0938,1,0,1,0.0312,0.0,0.0312,0,0.8438,0.1562,1.0,27,32,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,12,6,0.6016,0.1,0.2188,0.7812,0.0938,0.375,0.0,0.0,0.5,0.0,0.0,0.0,1.5208,0.0,return_outer,obstacle,0.9997,0.0
10,66.994,32.68,0,5.0,0.8333,44,21120,70,150.0,0.0,150.0,1.0,1.3258,0.1136,1,0,1,0.0227,0.0,0.0227,0,0.8864,0.1136,1.0,39,44,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4,15,6,0.5777,0.1,0.2955,0.7955,0.0682,0.3409,0.0,0.0,0.4,0.0,0.0,0.0,1.3566,0.0,final_park,wall,0.9996,0.0
11,28.8025,14.05,0,3.0,0.5,29,13920,70,150.0,0.0,150.0,1.0,1.2069,0.1034,1,0,1,0.0345,0.0,0.0345,0,0.7931,0.2069,1.0,23,29,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4286,7,3,0.5628,0.1,0.1034,0.8966,0.0345,0.2414,0.0,0.0,0.4286,0.0,0.0,0.0,1.4508,0.0,return_outer,obstacle,0.9995,0.0
12,-8.774,-4.28,0,0.0,0.0,6,2880,70,150.0,0.0,150.0,1.0,0.0,0.0,1,0,1,0.1667,0.0,0.1667,0,1.0,0.0,1.0,6,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1,1,0.5054,0.1,0.0,0.6667,0.0,0.1667,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,outer_patrol_a,road_edge,0.9995,0.0
13,2.542,1.24,0,1.0,0.1667,20,9600,70,150.0,0.0,150.0,1.0,0.5833,0.05,1,0,1,0.05,0.0,0.05,0,0.65,0.35,1.0,13,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,4,2,0.5235,0.1,0.1,0.8,0.05,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.9673,0.0,enter_inner,obstacle,0.9994,0.0
14,6.56,3.2,0,1.0,0.1667,14,6720,70,150.0,0.0,150.0,1.0,0.8333,0.0714,1,0,1,0.0714,0.0,0.0714,0,0.9286,0.0714,1.0,13,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,2,1,0.5132,0.1,0.0714,0.5714,0.0,0.1429,0.0,0.0,0.5,0.0,0.0,0.0,0.5091,0.0,enter_inner,obstacle,0.9993,0.0
15,6.8265,3.33,0,1.0,0.1667,14,6720,70,150.0,0.0,150.0,1.0,0.8333,0.0714,1,0,1,0.0714,0.0,0.0714,0,1.0,0.0,1.0,14,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6667,3,2,0.5266,0.1,0.0714,0.5,0.0,0.2143,0.0,0.0,0.6667,0.0,0.0,0.0,0.5091,0.0,enter_inner,obstacle,0.9992,0.0
16,29.2125,14.25,0,3.0,0.5,28,13440,70,150.0,0.0,150.0,1.0,1.25,0.1071,0,1,1,0.0,0.0357,0.0357,0,0.75,0.25,1.0,21,28,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,8,4,0.6042,0.1,0.2143,0.7143,0.1071,0.2857,0.0,0.0,0.5,0.0,0.0,0.0,1.4439,0.0,return_outer,red_light,0.9992,0.0
17,31.2215,15.23,0,3.0,0.5,28,13440,70,150.0,0.0,150.0,1.0,1.25,0.1071,1,0,1,0.0357,0.0,0.0357,0,0.9643,0.0357,1.0,27,28,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4545,11,5,0.6068,0.1,0.25,0.9643,0.1071,0.3929,0.0,0.0,0.4545,0.0,0.0,0.0,1.3968,0.0,return_outer,obstacle,0.9991,0.0
18,29.725,14.5,0,3.0,0.5,32,15360,70,150.0,0.0,150.0,1.0,1.0938,0.0938,1,0,1,0.0312,0.0,0.0312,0,0.9062,0.0938,1.0,29,32,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.375,16,6,0.6478,0.1,0.3438,0.9062,0.1875,0.5,0.0,0.0,0.375,0.0,0.0,0.0,1.4854,0.0,return_outer,obstacle,0.999,0.0
19,2.788,1.36,0,0.0,0.0,15,7200,70,150.0,0.0,150.0,1.0,0.0,0.0,1,0,1,0.0667,0.0,0.0667,0,0.8,0.2,1.0,12,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,2,2,0.5085,0.1,0.0,0.5333,0.0,0.1333,0.0,0.0,1.0,0.0,0.0,0.0,0.5004,0.0,outer_patrol_a,road_edge,0.9989,0.0
20,39.852,19.44,0,4.0,0.6667,32,15360,70,150.0,0.0,150.0,1.0,1.4583,0.125,1,0,1,0.0312,0.0,0.0312,0,0.8438,0.1562,1.0,27,32,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4,15,6,0.6175,0.1,0.1875,0.7812,0.1562,0.4688,0.0,0.0,0.4,0.0,0.0,0.0,1.4951,0.0,outer_patrol_b,road_edge,0.9988,0.0
21,5.084,2.48,0,1.0,0.1667,16,7680,70,150.0,0.0,150.0,1.0,0.7292,0.0625,1,0,1,0.0625,0.0,0.0625,0,0.8125,0.1875,1.0,13,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,3,3,0.5173,0.1,0.0,0.625,0.0,0.1875,0.0,0.0,1.0,0.0,0.0,0.0,0.7029,0.0,enter_inner,obstacle,0.9987,0.0
22,7.298,3.56,0,1.0,0.1667,13,6240,70,150.0,0.0,150.0,1.0,0.8974,0.0769,1,0,1,0.0769,0.0,0.0769,0,1.0,0.0,1.0,13,13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.51,0.1,0.0,0.7692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2712,0.0,enter_inner,obstacle,0.9987,0.0
23,63.468,30.96,0,5.0,0.8333,47,22560,70,150.0,0.0,150.0,1.0,1.2411,0.1064,1,0,1,0.0213,0.0,0.0213,0,0.766,0.234,1.0,36,47,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6,15,9,0.5599,0.1,0.0851,0.8298,0.0638,0.3191,0.0,0.0,0.6,0.0,0.0,0.0,1.3468,0.0,final_park,wall,0.9986,0.0
