method,scenario,episodes,summary_window,avg_score_all,avg_reward_all,avg_success_all,avg_stage_ratio_all,avg_steps_all,avg_equivalent_env_steps_all,avg_completion_time_steps_all,avg_nominal_completion_time_seconds_all,avg_latency_time_seconds_all,avg_completion_time_seconds_all,avg_normalized_completion_time_all,avg_route_efficiency_all,avg_progress_per_step_all,avg_collisions_all,avg_violations_all,avg_unsafe_rate_all,avg_collision_rate_all,avg_violation_rate_all,avg_unsafe_event_rate_all,avg_planner_accuracy_all,avg_planner_miss_ratio_all,avg_planner_legal_ratio_all,avg_target_hits_all,avg_wait_time_all,avg_stage_latency_seconds_all,avg_latency_penalty_all,avg_idle_ratio_all,avg_wait_ratio_all,avg_follow_ratio_all,avg_select_ratio_all,avg_compensation_utilization_all,avg_safety_saved_all,avg_safety_interventions_all,avg_safety_success_rate_all,avg_critical_events_all,avg_critical_safe_all,avg_risk_exposure_all,avg_observed_risk_all,avg_high_risk_step_ratio_all,avg_hazard_step_ratio_all,avg_red_light_exposure_ratio_all,avg_critical_event_rate_all,avg_intervention_rate_all,avg_safety_precision_all,avg_safety_recall_all,avg_stop_ratio_all,avg_steer_left_ratio_all,avg_steer_right_ratio_all,avg_behavior_entropy_all,avg_safety_entropy_all,total_equivalent_env_steps,suite,method_key,scenario_key,seed
LACM,UGV Complex Road Passage,4000,4000,70.0596,122.6962,0.6455,0.7671,12.8308,4105.84,38.3485,104.3807,0.8458,105.2265,0.4794,4.4923,0.3369,0.4948,0.0,0.4948,0.0585,0.0,0.0585,0.5227,0.4773,0.5574,2.2128,0.2372,0.2372,1.3533,0.4501,0.1933,0.5644,0.2003,0.7647,0.0,0.0,0.6026,4.7307,2.828,0.493,0.1,0.2867,0.4687,0.0584,0.3428,0.0,0.0,0.6026,0.0,0.0,0.0,0.5912,0.0,16423360,Chapter 4 Road Comparison,lacm,road,42
Oracle,UGV Complex Road Passage,4000,4000,90.358,90.358,0.8995,0.9522,13.505,4321.6,20.0452,,,,0.2506,5.701,0.4419,0.0548,0.012,0.0668,0.0041,0.0009,0.0049,1.0,0.0,1.0,5.899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0668,0.0,0.5038,0.1,0.2722,0.5002,0.0713,0.0049,0.0,0.0,0.0,0.0,0.0,0.0,1.7559,0.0,17286400,Chapter 4 Road Comparison,oracle,road,42
EFSR,UGV Complex Road Passage,4000,4000,70.6456,123.0315,0.6552,0.7715,12.017,3845.44,37.0165,,,,0.4627,4.7885,0.3591,0.3448,0.0,0.3448,0.0744,0.0,0.0744,0.5193,0.4807,0.5466,2.257,0.2495,1.4293,3.8462,0.4576,0.0936,0.3674,0.539,0.9064,2.9407,5.94,0.4732,4.3018,2.1905,0.4816,0.1,0.2753,0.4545,0.0572,0.3303,0.3747,0.4732,0.4751,0.1767,0.0997,0.0983,0.774,0.8657,15381760,Chapter 4 Road Comparison,efsr,road,42
LACM,UGV Complex Road Passage,4000,4000,69.7309,122.0343,0.642,0.764,12.763,4084.16,38.5528,104.4573,0.8395,105.2968,0.4819,4.4905,0.3368,0.4943,0.0,0.4943,0.0592,0.0,0.0592,0.5219,0.4781,0.5566,2.188,0.2364,0.2364,1.3432,0.4519,0.1938,0.5682,0.1955,0.7637,0.0,0.0,0.6064,4.7105,2.8355,0.4928,0.1,0.2871,0.4694,0.056,0.3435,0.0,0.0,0.6064,0.0,0.0,0.0,0.5835,0.0,16336640,Chapter 4 Road Comparison,lacm,road,43
Oracle,UGV Complex Road Passage,4000,4000,90.4213,90.4213,0.9083,0.9531,13.443,4301.76,19.4213,,,,0.2428,5.7315,0.4444,0.0645,0.0073,0.0717,0.0048,0.0006,0.0054,1.0,0.0,1.0,5.9082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0717,0.0,0.5024,0.1,0.2713,0.4971,0.0707,0.0054,0.0,0.0,0.0,0.0,0.0,0.0,1.7459,0.0,17207040,Chapter 4 Road Comparison,oracle,road,43
EFSR,UGV Complex Road Passage,4000,4000,70.5652,122.525,0.647,0.7681,12.0113,3843.6,37.5647,,,,0.4696,4.78,0.3585,0.353,0.0,0.353,0.0742,0.0,0.0742,0.5219,0.4781,0.5475,2.2593,0.2555,1.4289,3.8297,0.458,0.0957,0.3686,0.5357,0.9043,3.0537,5.9725,0.484,4.2882,2.205,0.4811,0.1,0.2755,0.4521,0.0579,0.3289,0.3734,0.484,0.4857,0.1782,0.0987,0.0965,0.7795,0.8634,15374400,Chapter 4 Road Comparison,efsr,road,43
LACM,UGV Complex Road Passage,4000,4000,71.2262,124.8305,0.6575,0.7779,12.8375,4108.0,37.4635,104.0488,0.8211,104.8699,0.4683,4.5721,0.3429,0.48,0.0,0.48,0.0538,0.0,0.0538,0.5178,0.4822,0.5509,2.25,0.2268,0.2268,1.3138,0.4563,0.1885,0.5759,0.1954,0.7713,0.0,0.0,0.6181,4.6807,2.859,0.4929,0.1,0.2837,0.4682,0.0573,0.34,0.0,0.0,0.6181,0.0,0.0,0.0,0.5794,0.0,16432000,Chapter 4 Road Comparison,lacm,road,44
Oracle,UGV Complex Road Passage,4000,4000,90.4048,90.4048,0.914,0.9543,13.4938,4318.0,19.0845,,,,0.2386,5.7158,0.4432,0.0563,0.0112,0.0675,0.0042,0.0008,0.005,1.0,0.0,1.0,5.914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0675,0.0,0.5019,0.1,0.2709,0.4951,0.0676,0.005,0.0,0.0,0.0,0.0,0.0,0.0,1.7493,0.0,17272000,Chapter 4 Road Comparison,oracle,road,44
EFSR,UGV Complex Road Passage,4000,4000,70.7761,123.296,0.653,0.7712,11.9923,3837.52,37.135,,,,0.4642,4.8145,0.3611,0.347,0.0,0.347,0.071,0.0,0.071,0.5225,0.4775,0.5466,2.2837,0.2604,1.4372,3.8502,0.4594,0.0953,0.3685,0.5362,0.9047,2.7992,5.9328,0.4472,4.2763,2.1862,0.4819,0.1,0.2755,0.4531,0.0567,0.3306,0.3737,0.4472,0.449,0.1804,0.0942,0.0992,0.7801,0.8649,15350080,Chapter 4 Road Comparison,efsr,road,44
