episode,score,reward,success,stages_completed,stage_completion_ratio,steps,equivalent_env_steps,completion_time_steps,nominal_completion_time_seconds,latency_time_seconds,completion_time_seconds,normalized_completion_time,route_efficiency,progress_per_step,collisions,violations,unsafe_episode,collision_rate,violation_rate,unsafe_event_rate,target_hits,planner_accuracy,planner_miss_ratio,planner_legal_ratio,planner_exact_hits,planner_legal_hits,planner_total,avg_stage_wait_time,avg_stage_latency_seconds,latency_penalty,idle_window_ratio,wait_ratio,follow_ratio,select_ratio,compensation_utilization,safety_saved,safety_interventions,safety_success_rate,critical_events,critical_safe_count,risk_exposure,observed_risk_mean,high_risk_step_ratio,hazard_step_ratio,red_light_exposure_ratio,critical_event_rate,intervention_rate,safety_precision,safety_recall,stop_ratio,steer_left_ratio,steer_right_ratio,behavior_entropy,safety_entropy,active_stage_key,last_failure_mode,epsilon,episode_loss
26,-10.0,-6.73,0,0.0,0.0,5,2400,70,150.0,0.0,150.0,1.0,0.0,0.0,1,0,1,0.2,0.0,0.2,0,1.0,0.0,1.0,5,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0,0.4833,0.1,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,outer_patrol_a,road_edge,0.98,0.0
27,10.2046,4.9779,0,2.0,0.3333,19,9120,70,150.0,1.3536,151.3536,1.0,1.2281,0.1053,1,0,1,0.0526,0.0,0.0526,0,0.5789,0.4211,0.7895,11,15,19,0.6768,0.6768,2.0981,0.2105,0.5,0.0,0.5,0.5,0,0,0.6667,3,2,0.5546,0.1,0.0526,0.7368,0.0526,0.1579,0.0,0.0,0.6667,0.0,0.0,0.0,0.6931,0.0,inner_patrol,obstacle,0.98,0.0
28,36.6106,17.8588,0,4.0,0.6667,37,17760,70,150.0,2.3362,152.3362,1.0,1.2613,0.1081,1,0,1,0.027,0.0,0.027,0,0.8108,0.1892,0.8378,30,31,37,0.5841,0.5841,3.6212,0.1622,0.5,0.0,0.5,0.5,0,0,0.5455,11,6,0.5683,0.1,0.1622,0.7027,0.0811,0.2973,0.0,0.0,0.5455,0.0,0.0,0.0,0.6931,0.0,outer_patrol_b,road_edge,0.98,0.0
29,-6.4985,-3.17,0,0.0,0.0,9,4320,70,150.0,0.0,150.0,1.0,0.0,0.0,1,0,1,0.1111,0.0,0.1111,0,1.0,0.0,1.0,9,9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.481,0.1,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,outer_patrol_a,road_edge,0.98,0.0
30,-10.0,-9.79,0,0.0,0.0,3,1440,70,150.0,0.0,150.0,1.0,0.0,0.0,1,0,1,0.3333,0.0,0.3333,0,1.0,0.0,1.0,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2,0,0.5253,0.1,0.0,1.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,outer_patrol_a,road_edge,0.98,0.0
31,83.8047,40.8804,1,6.0,1.0,42,20160,42,138.0,2.2953,140.2953,0.6,1.6667,0.1429,0,0,0,0.0,0.0,0.0,0,0.8095,0.1905,0.8333,34,35,42,0.4591,0.4591,3.5576,0.1667,0.4286,0.0,0.5714,0.5714,0,0,0.6667,15,10,0.5588,0.1,0.0952,0.7381,0.0238,0.3571,0.0,0.0,0.6667,0.0,0.0,0.0,0.6829,0.0,completed,,0.98,0.0
32,-10.0,-9.26,0,0.0,0.0,2,960,70,150.0,0.0,150.0,1.0,0.0,0.0,1,0,1,0.5,0.0,0.5,0,1.0,0.0,1.0,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4782,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,outer_patrol_a,road_edge,0.98,0.0
33,41.8305,20.4051,0,4.0,0.6667,40,19200,70,150.0,2.4277,152.4277,1.0,1.1667,0.1,1,0,1,0.025,0.0,0.025,0,0.625,0.375,0.875,25,35,40,0.6069,0.6069,3.7629,0.175,0.4286,0.0,0.5714,0.5714,0,0,0.6154,13,8,0.5688,0.1,0.2,0.825,0.05,0.325,0.0,0.0,0.6154,0.0,0.0,0.0,0.6829,0.0,outer_patrol_b,road_edge,0.98,4.359962
34,81.9094,39.9558,1,6.0,1.0,43,20640,43,138.4286,3.7408,142.1694,0.6143,1.6279,0.1395,0,0,0,0.0,0.0,0.0,0,0.6512,0.3488,0.7907,28,34,43,0.7482,0.7482,5.7982,0.2093,0.5556,0.0,0.4444,0.4444,0,0,0.75,16,12,0.579,0.1,0.1163,0.8605,0.0465,0.3721,0.0,0.0,0.75,0.0,0.0,0.0,0.687,0.0,completed,,0.98,5.779701
35,75.2632,36.7138,1,6.0,1.0,44,21120,44,138.8571,5.0001,143.8573,0.6286,1.5909,0.1364,0,0,0,0.0,0.0,0.0,0,0.7273,0.2727,0.8409,32,37,44,1.0,1.0,7.7502,0.2045,0.7778,0.0,0.2222,0.2222,0,0,0.7692,13,10,0.5728,0.1,0.1364,0.75,0.0682,0.2955,0.0,0.0,0.7692,0.0,0.0,0.0,0.5297,0.0,completed,,0.98,5.874131
