episode,score,reward,success,stages_completed,stage_completion_ratio,steps,equivalent_env_steps,completion_time_steps,nominal_completion_time_seconds,latency_time_seconds,completion_time_seconds,normalized_completion_time,route_efficiency,progress_per_step,collisions,violations,unsafe_episode,collision_rate,violation_rate,unsafe_event_rate,target_hits,planner_accuracy,planner_miss_ratio,planner_legal_ratio,planner_exact_hits,planner_legal_hits,planner_total,avg_stage_wait_time,avg_stage_latency_seconds,latency_penalty,idle_window_ratio,wait_ratio,follow_ratio,select_ratio,compensation_utilization,safety_saved,safety_interventions,safety_success_rate,critical_events,critical_safe_count,risk_exposure,observed_risk_mean,high_risk_step_ratio,hazard_step_ratio,red_light_exposure_ratio,critical_event_rate,intervention_rate,safety_precision,safety_recall,stop_ratio,steer_left_ratio,steer_right_ratio,behavior_entropy,safety_entropy,active_stage_key,last_failure_mode,epsilon,episode_loss
3,3.914,1.9093,0,2.0,0.3333,17,8160,70,150.0,1.7076,151.7076,1.0,1.3725,0.1176,1,0,1,0.0588,0.0,0.0588,0,0.7059,0.2941,0.8824,12,15,17,0.8538,0.8538,2.6467,0.1765,0.6667,0.0,0.3333,0.3333,0,0,0.8,5,4,0.5729,0.1,0.1176,0.7647,0.1176,0.2941,0.0,0.0,0.8,0.0,0.0,0.0,0.6365,0.0,inner_patrol,obstacle,0.98,0.0
4,-10.0,-7.332,0,0.0,0.0,4,1920,70,150.0,0.0,150.0,1.0,0.0,0.0,1,0,1,0.25,0.0,0.25,0,0.75,0.25,1.0,3,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5072,0.1,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,outer_patrol_a,road_edge,0.98,0.0
5,16.9592,8.2728,0,4.0,0.6667,31,14880,70,150.0,3.7324,153.7324,1.0,1.5054,0.129,1,0,1,0.0323,0.0,0.0323,0,0.7097,0.2903,0.7419,22,23,31,0.9331,0.9331,5.7852,0.2581,0.625,0.0,0.375,0.375,0,0,0.7333,15,11,0.6033,0.1,0.1935,0.8387,0.0968,0.4839,0.0,0.0,0.7333,0.0,0.0,0.0,0.6616,0.0,outer_patrol_b,road_edge,0.98,0.0
6,10.2908,5.0199,0,2.0,0.3333,27,12960,70,150.0,1.2078,151.2078,1.0,0.8642,0.0741,1,0,1,0.037,0.0,0.037,0,0.7037,0.2963,0.8148,19,22,27,0.6039,0.6039,1.8721,0.1481,0.5,0.0,0.5,0.5,0,0,0.4545,11,5,0.6403,0.1,0.3333,0.7037,0.2222,0.4074,0.0,0.0,0.4545,0.0,0.0,0.0,0.6931,0.0,inner_patrol,obstacle,0.98,0.0
7,11.5831,5.6503,0,2.0,0.3333,24,11520,70,150.0,0.7585,150.7585,1.0,0.9722,0.0833,1,0,1,0.0417,0.0,0.0417,0,0.7917,0.2083,0.8333,19,20,24,0.3793,0.3793,1.1757,0.1667,0.25,0.0,0.75,0.75,0,0,0.5455,11,6,0.5903,0.1,0.25,0.7917,0.0417,0.4583,0.0,0.0,0.5455,0.0,0.0,0.0,0.5623,0.0,inner_patrol,obstacle,0.98,0.0
8,11.6442,5.6801,0,2.0,0.3333,26,12480,70,150.0,2.2012,152.2012,1.0,0.8974,0.0769,1,0,1,0.0385,0.0,0.0385,0,0.7692,0.2308,0.8462,20,22,26,1.1006,1.1006,3.4119,0.1538,0.75,0.0,0.25,0.25,0,0,0.5556,9,5,0.6004,0.1,0.1538,0.8077,0.0769,0.3462,0.0,0.0,0.5556,0.0,0.0,0.0,0.5623,0.0,inner_patrol,obstacle,0.98,0.0
9,-5.5801,-2.722,0,0.0,0.0,11,5280,70,150.0,0.0,150.0,1.0,0.0,0.0,1,0,1,0.0909,0.0,0.0909,0,0.9091,0.0909,1.0,10,11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,2,1,0.4865,0.1,0.0,1.0,0.0,0.1818,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,outer_patrol_a,road_edge,0.98,0.0
10,31.5677,15.3989,0,4.0,0.6667,31,14880,70,150.0,2.1697,152.1697,1.0,1.5054,0.129,1,0,1,0.0323,0.0,0.0323,0,0.7742,0.2258,0.8065,24,25,31,0.5424,0.5424,3.3631,0.1935,0.5,0.0,0.5,0.5,0,0,0.7778,9,7,0.5496,0.1,0.0968,0.871,0.0,0.2903,0.0,0.0,0.7778,0.0,0.0,0.0,0.6931,0.0,outer_patrol_b,road_edge,0.98,0.0
11,84.8554,41.3929,1,6.0,1.0,39,18720,39,136.7143,3.2059,139.9202,0.5571,1.7949,0.1538,0,0,0,0.0,0.0,0.0,0,0.7436,0.2564,0.8462,29,33,39,0.6412,0.6412,4.9691,0.1538,0.6667,0.0,0.3333,0.3333,0,0,1.0,8,8,0.5406,0.1,0.0769,0.7692,0.0,0.2051,0.0,0.0,1.0,0.0,0.0,0.0,0.6365,0.0,completed,,0.98,0.0
12,26.955,13.1488,0,4.0,0.6667,28,13440,70,150.0,1.7569,151.7569,1.0,1.6667,0.1429,1,0,1,0.0357,0.0,0.0357,0,0.75,0.25,0.8929,21,25,28,0.4392,0.4392,2.7232,0.1786,0.4,0.0,0.6,0.6,0,0,0.8333,6,5,0.5577,0.1,0.0714,0.75,0.0,0.2143,0.0,0.0,0.8333,0.0,0.0,0.0,0.673,0.0,outer_patrol_b,road_edge,0.98,0.0
