episode,score,reward,success,stages_completed,stage_completion_ratio,steps,equivalent_env_steps,completion_time_steps,nominal_completion_time_seconds,latency_time_seconds,completion_time_seconds,normalized_completion_time,route_efficiency,progress_per_step,collisions,violations,unsafe_episode,collision_rate,violation_rate,unsafe_event_rate,target_hits,planner_accuracy,planner_miss_ratio,planner_legal_ratio,planner_exact_hits,planner_legal_hits,planner_total,avg_stage_wait_time,avg_stage_latency_seconds,latency_penalty,idle_window_ratio,wait_ratio,follow_ratio,select_ratio,compensation_utilization,safety_saved,safety_interventions,safety_success_rate,critical_events,critical_safe_count,risk_exposure,observed_risk_mean,high_risk_step_ratio,hazard_step_ratio,red_light_exposure_ratio,critical_event_rate,intervention_rate,safety_precision,safety_recall,stop_ratio,steer_left_ratio,steer_right_ratio,behavior_entropy,safety_entropy,active_stage_key,last_failure_mode,epsilon,episode_loss
30,4.3273,2.1109,0,3,0.5,31,14880,70,150,6.2681,156.2681,1,1.129,0.0968,1,0,1,0.0323,0,0.0323,0,0.7419,0.2581,1,23,31,31,1.567,1.567,10.9691,0.129,1.0,0.0,0.0,0.0,0,0,0.8,5,4,0.5528,0.1,0.0645,0.871,0,0.1613,0,0,0.8,0,0,0,1.2899,0,return_outer,obstacle,0.9971,0
31,-10.0,-8.6618,0,0,0,8,3840,70,150,1.2468,151.2468,1,0,0,1,0,1,0.125,0,0.125,0,0.625,0.375,1,5,8,8,1.2468,1.2468,2.1818,0.125,1.0,0.0,0.0,0.0,0,0,0.6667,3,2,0.5143,0.1,0,0.75,0,0.375,0,0,0.6667,0,0,0,0.6616,0,outer_patrol_a,road_edge,0.9969,0
32,-3.333,-1.6259,0,3,0.5,44,21120,70,150,6.1919,156.1919,1,0.7955,0.0682,1,0,1,0.0227,0,0.0227,0,0.5682,0.4318,1,25,44,44,1.548,1.548,10.8359,0.0909,1.0,0.0,0.0,0.0,0,0,0.2,15,3,0.6085,0.1,0.2273,0.8409,0.1591,0.3409,0,0,0.2,0,0,0,1.3994,0,return_outer,obstacle,0.9968,0
33,-7.9593,-3.8826,0,1,0.1667,21,10080,70,150,2.9729,152.9729,1,0.5556,0.0476,1,0,1,0.0476,0,0.0476,0,0.7619,0.2381,1,16,21,21,1.4865,1.4865,5.2026,0.0952,1.0,0.0,0.0,0.0,0,0,0.1429,7,1,0.5954,0.1,0.1905,0.6667,0.1429,0.3333,0,0,0.1429,0,0,0,1.0466,0,enter_inner,obstacle,0.9967,0
34,69.4107,33.8589,1,6,1,50,24000,50,141.4286,9.1892,150.6178,0.7143,1.4,0.12,0,0,0,0,0,0,0,0.76,0.24,1,38,50,50,1.5315,1.5315,16.0811,0.12,1.0,0.0,0.0,0.0,0,0,0.4,10,4,0.5476,0.1,0.08,0.82,0.02,0.2,0,0,0.4,0,0,0,1.3813,0,completed,,0.9966,0
35,-8.4234,-4.109,0,1,0.1667,21,10080,70,150,2.9994,152.9994,1,0.5556,0.0476,1,0,1,0.0476,0,0.0476,0,0.7143,0.2857,1,15,21,21,1.4997,1.4997,5.249,0.0952,1.0,0.0,0.0,0.0,0,0,0.25,8,2,0.5824,0.1,0.2857,0.7619,0.1429,0.381,0,0,0.25,0,0,0,1.0844,0,enter_inner,obstacle,0.9964,0
36,-10.0,-8.0759,0,0,0,9,4320,70,150,1.5519,151.5519,1,0,0,1,0,1,0.1111,0,0.1111,0,0.6667,0.3333,1,6,9,9,1.5519,1.5519,2.7159,0.1111,1.0,0.0,0.0,0.0,0,0,0.6667,3,2,0.5144,0.1,0,0.7778,0,0.3333,0,0,0.6667,0,0,0,0.6365,0,outer_patrol_a,road_edge,0.9963,0
37,69.0657,33.6906,1,6,1,54,25920,54,143.1429,8.7368,151.8797,0.7714,1.2963,0.1111,0,0,0,0,0,0,0,0.7222,0.2778,1,39,54,54,1.4561,1.4561,15.2894,0.1111,1.0,0.0,0.0,0.0,0,0,0.3684,19,7,0.5815,0.1,0.1667,0.8704,0.0741,0.3519,0,0,0.3684,0,0,0,1.423,0,completed,,0.9962,0
38,-6.7648,-3.2999,0,0,0,15,7200,70,150,1.7714,151.7714,1,0,0,1,0,1,0.0667,0,0.0667,0,0.6667,0.3333,1,10,15,15,1.7714,1.7714,3.0999,0.0667,1.0,0.0,0.0,0.0,0,0,0,2,0,0.5044,0.1,0,0.6667,0,0.1333,0,0,0,0,0,0,0.5799,0,outer_patrol_a,road_edge,0.996,0
39,-8.4623,-4.128,0,1,0.1667,21,10080,70,150,2.7931,152.7931,1,0.5556,0.0476,1,0,1,0.0476,0,0.0476,0,0.6667,0.3333,1,14,21,21,1.3966,1.3966,4.888,0.0952,1.0,0.0,0.0,0.0,0,0,0.5,4,2,0.5015,0.1,0.0476,0.7143,0,0.1905,0,0,0.5,0,0,0,0.8324,0,enter_inner,obstacle,0.9959,0
