method,scenario,episodes,summary_window,avg_score_all,avg_reward_all,avg_success_all,avg_stage_ratio_all,avg_steps_all,avg_equivalent_env_steps_all,avg_completion_time_steps_all,avg_nominal_completion_time_seconds_all,avg_latency_time_seconds_all,avg_completion_time_seconds_all,avg_normalized_completion_time_all,avg_route_efficiency_all,avg_progress_per_step_all,avg_collisions_all,avg_violations_all,avg_unsafe_rate_all,avg_collision_rate_all,avg_violation_rate_all,avg_unsafe_event_rate_all,avg_planner_accuracy_all,avg_planner_miss_ratio_all,avg_planner_legal_ratio_all,avg_target_hits_all,avg_wait_time_all,avg_stage_latency_seconds_all,avg_latency_penalty_all,avg_idle_ratio_all,avg_wait_ratio_all,avg_follow_ratio_all,avg_select_ratio_all,avg_compensation_utilization_all,avg_safety_saved_all,avg_safety_interventions_all,avg_safety_success_rate_all,avg_critical_events_all,avg_critical_safe_all,avg_risk_exposure_all,avg_observed_risk_all,avg_high_risk_step_ratio_all,avg_hazard_step_ratio_all,avg_red_light_exposure_ratio_all,avg_critical_event_rate_all,avg_intervention_rate_all,avg_safety_precision_all,avg_safety_recall_all,avg_stop_ratio_all,avg_steer_left_ratio_all,avg_steer_right_ratio_all,avg_behavior_entropy_all,avg_safety_entropy_all,total_equivalent_env_steps,suite,method_key,scenario_key,seed
LACM,UGV Complex Road Passage,4000,4000,69.7309,122.0343,0.642,0.764,12.763,4084.16,38.5528,104.4573,0.8395,105.2968,0.4819,4.4905,0.3368,0.4943,0.0,0.4943,0.0592,0.0,0.0592,0.5219,0.4781,0.5566,2.188,0.2364,0.2364,1.3432,0.4519,0.1938,0.5682,0.1955,0.7637,0.0,0.0,0.6064,4.7105,2.8355,0.4928,0.1,0.2871,0.4694,0.056,0.3435,0.0,0.0,0.6064,0.0,0.0,0.0,0.5835,0.0,16336640,Chapter 4 Road Comparison,lacm,road,43
Oracle,UGV Complex Road Passage,4000,4000,90.4213,90.4213,0.9083,0.9531,13.443,4301.76,19.4213,,,,0.2428,5.7315,0.4444,0.0645,0.0073,0.0717,0.0048,0.0006,0.0054,1.0,0.0,1.0,5.9082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0717,0.0,0.5024,0.1,0.2713,0.4971,0.0707,0.0054,0.0,0.0,0.0,0.0,0.0,0.0,1.7459,0.0,17207040,Chapter 4 Road Comparison,oracle,road,43
EFSR,UGV Complex Road Passage,4000,4000,70.5652,122.525,0.647,0.7681,12.0113,3843.6,37.5647,,,,0.4696,4.78,0.3585,0.353,0.0,0.353,0.0742,0.0,0.0742,0.5219,0.4781,0.5475,2.2593,0.2555,1.4289,3.8297,0.458,0.0957,0.3686,0.5357,0.9043,3.0537,5.9725,0.484,4.2882,2.205,0.4811,0.1,0.2755,0.4521,0.0579,0.3289,0.3734,0.484,0.4857,0.1782,0.0987,0.0965,0.7795,0.8634,15374400,Chapter 4 Road Comparison,efsr,road,43
