episode,score,reward,success,stages_completed,stage_completion_ratio,steps,equivalent_env_steps,completion_time_steps,nominal_completion_time_seconds,latency_time_seconds,completion_time_seconds,normalized_completion_time,route_efficiency,progress_per_step,collisions,violations,unsafe_episode,collision_rate,violation_rate,unsafe_event_rate,target_hits,planner_accuracy,planner_miss_ratio,planner_legal_ratio,planner_exact_hits,planner_legal_hits,planner_total,avg_stage_wait_time,avg_stage_latency_seconds,latency_penalty,idle_window_ratio,wait_ratio,follow_ratio,select_ratio,compensation_utilization,safety_saved,safety_interventions,safety_success_rate,critical_events,critical_safe_count,risk_exposure,observed_risk_mean,high_risk_step_ratio,hazard_step_ratio,red_light_exposure_ratio,critical_event_rate,intervention_rate,safety_precision,safety_recall,stop_ratio,steer_left_ratio,steer_right_ratio,behavior_entropy,safety_entropy,active_stage_key,last_failure_mode,epsilon,episode_loss
25,1.968,0.96,0,0.0,0.0,12,5760,70,150.0,0.0,150.0,1.0,0.0,0.0,1,0,1,0.0833,0.0,0.0833,0,0.9167,0.0833,1.0,11,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,2,1,0.5008,0.1,0.0,0.5,0.0,0.1667,0.0,0.0,0.5,0.0,0.0,0.0,0.2868,0.0,outer_patrol_a,road_edge,0.9977,0.0
26,42.763,20.86,0,4.0,0.6667,43,20640,70,150.0,0.0,150.0,1.0,1.0853,0.093,1,0,1,0.0233,0.0,0.0233,0,0.6512,0.3488,1.0,28,43,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.375,16,6,0.5823,0.1,0.1628,0.7442,0.0698,0.3721,0.0,0.0,0.375,0.0,0.0,0.0,1.4437,0.0,outer_patrol_b,road_edge,0.9976,0.0
27,57.482,28.04,0,5.0,0.8333,54,25920,70,150.0,0.0,150.0,1.0,1.0802,0.0926,1,0,1,0.0185,0.0,0.0185,0,0.6667,0.3333,1.0,36,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7143,14,10,0.5426,0.1,0.0741,0.7593,0.0,0.2593,0.0,0.0,0.7143,0.0,0.0,0.0,1.2147,0.0,final_park,wall,0.9975,0.0
28,23.657,11.54,0,3.0,0.5,38,18240,70,150.0,0.0,150.0,1.0,0.9211,0.0789,1,0,1,0.0263,0.0,0.0263,0,0.6316,0.3684,1.0,24,38,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3077,13,4,0.5954,0.1,0.2105,0.8947,0.1316,0.3421,0.0,0.0,0.3077,0.0,0.0,0.0,1.5174,0.0,return_outer,obstacle,0.9973,0.0
29,-0.246,-0.12,0,1.0,0.1667,24,11520,70,150.0,0.0,150.0,1.0,0.4861,0.0417,1,0,1,0.0417,0.0,0.0417,0,0.5833,0.4167,1.0,14,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.1429,7,1,0.5398,0.1,0.125,0.7083,0.0833,0.2917,0.0,0.0,0.1429,0.0,0.0,0.0,0.9762,0.0,enter_inner,obstacle,0.9972,0.0
30,24.354,11.88,0,3.0,0.5,36,17280,70,150.0,0.0,150.0,1.0,0.9722,0.0833,1,0,1,0.0278,0.0,0.0278,0,0.6389,0.3611,1.0,23,36,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4118,17,7,0.6035,0.1,0.2222,0.8333,0.0833,0.4722,0.0,0.0,0.4118,0.0,0.0,0.0,1.5289,0.0,return_outer,obstacle,0.9971,0.0
31,30.8525,15.05,0,3.0,0.5,26,12480,70,150.0,0.0,150.0,1.0,1.3462,0.1154,1,0,1,0.0385,0.0,0.0385,0,0.8462,0.1538,1.0,22,26,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6364,11,7,0.5935,0.1,0.1538,0.8077,0.0769,0.4231,0.0,0.0,0.6364,0.0,0.0,0.0,1.4072,0.0,return_outer,obstacle,0.9969,0.0
32,1.9065,0.93,0,1.0,0.1667,22,10560,70,150.0,0.0,150.0,1.0,0.5303,0.0455,1,0,1,0.0455,0.0,0.0455,0,0.6818,0.3182,1.0,15,22,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4286,7,3,0.583,0.1,0.1818,0.7727,0.1364,0.3182,0.0,0.0,0.4286,0.0,0.0,0.0,1.0972,0.0,enter_inner,obstacle,0.9968,0.0
33,24.9895,12.19,0,3.0,0.5,36,17280,70,150.0,0.0,150.0,1.0,0.9722,0.0833,1,0,1,0.0278,0.0,0.0278,0,0.6944,0.3056,1.0,25,36,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.1667,12,2,0.6143,0.1,0.2222,0.8056,0.1111,0.3333,0.0,0.0,0.1667,0.0,0.0,0.0,1.5289,0.0,return_outer,obstacle,0.9967,0.0
34,4.0385,1.97,0,1.0,0.1667,18,8640,70,150.0,0.0,150.0,1.0,0.6481,0.0556,1,0,1,0.0556,0.0,0.0556,0,0.8333,0.1667,1.0,15,18,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,4,2,0.5193,0.1,0.0556,0.5,0.0,0.2222,0.0,0.0,0.5,0.0,0.0,0.0,0.9257,0.0,enter_inner,obstacle,0.9966,0.0
