suite,method_key,method,scenario,scenario_key,seed_count,episodes_mean,episodes_std,episodes_min,episodes_max,summary_window_mean,summary_window_std,summary_window_min,summary_window_max,avg_score_all_mean,avg_score_all_std,avg_score_all_min,avg_score_all_max,avg_reward_all_mean,avg_reward_all_std,avg_reward_all_min,avg_reward_all_max,avg_success_all_mean,avg_success_all_std,avg_success_all_min,avg_success_all_max,avg_stage_ratio_all_mean,avg_stage_ratio_all_std,avg_stage_ratio_all_min,avg_stage_ratio_all_max,avg_steps_all_mean,avg_steps_all_std,avg_steps_all_min,avg_steps_all_max,avg_equivalent_env_steps_all_mean,avg_equivalent_env_steps_all_std,avg_equivalent_env_steps_all_min,avg_equivalent_env_steps_all_max,avg_completion_time_steps_all_mean,avg_completion_time_steps_all_std,avg_completion_time_steps_all_min,avg_completion_time_steps_all_max,avg_normalized_completion_time_all_mean,avg_normalized_completion_time_all_std,avg_normalized_completion_time_all_min,avg_normalized_completion_time_all_max,avg_route_efficiency_all_mean,avg_route_efficiency_all_std,avg_route_efficiency_all_min,avg_route_efficiency_all_max,avg_progress_per_step_all_mean,avg_progress_per_step_all_std,avg_progress_per_step_all_min,avg_progress_per_step_all_max,avg_collisions_all_mean,avg_collisions_all_std,avg_collisions_all_min,avg_collisions_all_max,avg_violations_all_mean,avg_violations_all_std,avg_violations_all_min,avg_violations_all_max,avg_unsafe_rate_all_mean,avg_unsafe_rate_all_std,avg_unsafe_rate_all_min,avg_unsafe_rate_all_max,avg_collision_rate_all_mean,avg_collision_rate_all_std,avg_collision_rate_all_min,avg_collision_rate_all_max,avg_violation_rate_all_mean,avg_violation_rate_all_std,avg_violation_rate_all_min,avg_violation_rate_all_max,avg_unsafe_event_rate_all_mean,avg_unsafe_event_rate_all_std,avg_unsafe_event_rate_all_min,avg_unsafe_event_rate_all_max,avg_planner_accuracy_all_mean,avg_planner_accuracy_all_std,avg_planner_accuracy_all_min,avg_planner_accuracy_all_max,avg_planner_miss_ratio_all_mean,avg_planner_miss_ratio_all_std,avg_planner_miss_ratio_all_min,avg_planner_miss_ratio_all_max,avg_planner_legal_ratio_all_mean,avg_planner_legal_ratio_all_std,avg_planner_legal_ratio_all_min,avg_planner_legal_ratio_all_max,avg_target_hits_all_mean,avg_target_hits_all_std,avg_target_hits_all_min,avg_target_hits_all_max,avg_wait_time_all_mean,avg_wait_time_all_std,avg_wait_time_all_min,avg_wait_time_all_max,avg_stage_latency_seconds_all_mean,avg_stage_latency_seconds_all_std,avg_stage_latency_seconds_all_min,avg_stage_latency_seconds_all_max,avg_latency_penalty_all_mean,avg_latency_penalty_all_std,avg_latency_penalty_all_min,avg_latency_penalty_all_max,avg_idle_ratio_all_mean,avg_idle_ratio_all_std,avg_idle_ratio_all_min,avg_idle_ratio_all_max,avg_wait_ratio_all_mean,avg_wait_ratio_all_std,avg_wait_ratio_all_min,avg_wait_ratio_all_max,avg_follow_ratio_all_mean,avg_follow_ratio_all_std,avg_follow_ratio_all_min,avg_follow_ratio_all_max,avg_select_ratio_all_mean,avg_select_ratio_all_std,avg_select_ratio_all_min,avg_select_ratio_all_max,avg_compensation_utilization_all_mean,avg_compensation_utilization_all_std,avg_compensation_utilization_all_min,avg_compensation_utilization_all_max,avg_safety_saved_all_mean,avg_safety_saved_all_std,avg_safety_saved_all_min,avg_safety_saved_all_max,avg_safety_interventions_all_mean,avg_safety_interventions_all_std,avg_safety_interventions_all_min,avg_safety_interventions_all_max,avg_safety_success_rate_all_mean,avg_safety_success_rate_all_std,avg_safety_success_rate_all_min,avg_safety_success_rate_all_max,avg_critical_events_all_mean,avg_critical_events_all_std,avg_critical_events_all_min,avg_critical_events_all_max,avg_critical_safe_all_mean,avg_critical_safe_all_std,avg_critical_safe_all_min,avg_critical_safe_all_max,avg_risk_exposure_all_mean,avg_risk_exposure_all_std,avg_risk_exposure_all_min,avg_risk_exposure_all_max,avg_observed_risk_all_mean,avg_observed_risk_all_std,avg_observed_risk_all_min,avg_observed_risk_all_max,avg_high_risk_step_ratio_all_mean,avg_high_risk_step_ratio_all_std,avg_high_risk_step_ratio_all_min,avg_high_risk_step_ratio_all_max,avg_hazard_step_ratio_all_mean,avg_hazard_step_ratio_all_std,avg_hazard_step_ratio_all_min,avg_hazard_step_ratio_all_max,avg_red_light_exposure_ratio_all_mean,avg_red_light_exposure_ratio_all_std,avg_red_light_exposure_ratio_all_min,avg_red_light_exposure_ratio_all_max,avg_critical_event_rate_all_mean,avg_critical_event_rate_all_std,avg_critical_event_rate_all_min,avg_critical_event_rate_all_max,avg_intervention_rate_all_mean,avg_intervention_rate_all_std,avg_intervention_rate_all_min,avg_intervention_rate_all_max,avg_safety_precision_all_mean,avg_safety_precision_all_std,avg_safety_precision_all_min,avg_safety_precision_all_max,avg_safety_recall_all_mean,avg_safety_recall_all_std,avg_safety_recall_all_min,avg_safety_recall_all_max,avg_stop_ratio_all_mean,avg_stop_ratio_all_std,avg_stop_ratio_all_min,avg_stop_ratio_all_max,avg_steer_left_ratio_all_mean,avg_steer_left_ratio_all_std,avg_steer_left_ratio_all_min,avg_steer_left_ratio_all_max,avg_steer_right_ratio_all_mean,avg_steer_right_ratio_all_std,avg_steer_right_ratio_all_min,avg_steer_right_ratio_all_max,avg_behavior_entropy_all_mean,avg_behavior_entropy_all_std,avg_behavior_entropy_all_min,avg_behavior_entropy_all_max,avg_safety_entropy_all_mean,avg_safety_entropy_all_std,avg_safety_entropy_all_min,avg_safety_entropy_all_max,total_equivalent_env_steps_mean,total_equivalent_env_steps_std,total_equivalent_env_steps_min,total_equivalent_env_steps_max
Chapter 2 Patrol Ablation,dkabs,DK-ABS,UGV Street Patrol Parking,patrol,3,5000.0,0.0,5000.0,5000.0,5000.0,0.0,5000.0,5000.0,50.6368,0.6745,49.8741,51.1547,28.6121,0.4292,28.1513,29.0004,0.3569,0.01,0.3488,0.368,0.6475,0.007,0.6396,0.6527,32.4393,0.2701,32.1376,32.6584,15570.88,129.6298,15426.048,15676.032,59.5742,0.2758,59.2574,59.761,0.851,0.0039,0.8465,0.8537,1.2306,0.0117,1.2186,1.2419,0.1055,0.001,0.1045,0.1064,0.6429,0.0101,0.6316,0.651,0.0,0.0,0.0,0.0,0.6429,0.0101,0.6316,0.651,0.0454,0.0025,0.043,0.048,0.0,0.0,0.0,0.0,0.0454,0.0025,0.043,0.048,0.428,0.008,0.4209,0.4367,0.572,0.008,0.5633,0.5791,0.4807,0.0089,0.4723,0.4901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5653,0.0052,0.5601,0.5704,9.7827,0.1056,9.6626,9.8606,5.5797,0.0556,5.5282,5.6386,0.5544,0.0004,0.554,0.5547,0.1,0.0,0.1,0.1,0.1087,0.0012,0.1073,0.1097,0.763,0.0013,0.7618,0.7643,0.0431,0.0003,0.0427,0.0433,0.2883,0.002,0.2867,0.2906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5653,0.0052,0.5601,0.5704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0817,0.0071,1.0735,1.086,0.0,0.0,0.0,0.0,77854400.0,648148.8422,77130240.0,78380160.0
Chapter 2 Patrol Ablation,dkabs_wo_dk,DK-ABS w/o DK,UGV Street Patrol Parking,patrol,3,5000.0,0.0,5000.0,5000.0,5000.0,0.0,5000.0,5000.0,38.1042,0.3255,37.8257,38.4621,21.4289,0.1909,21.2811,21.6444,0.2845,0.0028,0.2818,0.2874,0.5134,0.0037,0.5099,0.5172,26.3097,0.1323,26.1914,26.4526,12628.672,63.5121,12571.872,12697.248,61.3689,0.129,61.2396,61.4976,0.8767,0.0018,0.8749,0.8785,1.0518,0.0075,1.047,1.0604,0.0901,0.0007,0.0897,0.0909,0.7155,0.0028,0.7126,0.7182,0.0,0.0,0.0,0.0,0.7155,0.0028,0.7126,0.7182,0.078,0.0011,0.0773,0.0793,0.0,0.0,0.0,0.0,0.078,0.0011,0.0773,0.0793,0.2896,0.003,0.2869,0.2928,0.7104,0.003,0.7072,0.7131,0.3325,0.0024,0.3307,0.3353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5687,0.0017,0.5672,0.5705,7.7011,0.0174,7.6818,7.7156,4.7116,0.0304,4.687,4.7456,0.5448,0.0001,0.5447,0.5449,0.1,0.0,0.1,0.1,0.0878,0.0005,0.0874,0.0883,0.745,0.0019,0.7436,0.7471,0.0354,0.0009,0.0345,0.0362,0.2737,0.0011,0.2729,0.2749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5687,0.0017,0.5672,0.5705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0327,0.0009,1.0317,1.0334,0.0,0.0,0.0,0.0,63143360.0,317560.6626,62859360.0,63486240.0
Chapter 2 Patrol Ablation,dkabs_wo_os,DK-ABS w/o OS,UGV Street Patrol Parking,patrol,3,5000.0,0.0,5000.0,5000.0,5000.0,0.0,5000.0,5000.0,42.5853,0.1899,42.415,42.7901,23.9733,0.0754,23.8919,24.0408,0.2806,0.0023,0.2782,0.2828,0.5562,0.0024,0.5539,0.5587,27.3729,0.2027,27.1442,27.5304,13138.976,97.2904,13029.216,13214.592,61.2905,0.0831,61.2346,61.386,0.8756,0.0012,0.8748,0.8769,1.2028,0.0013,1.2017,1.2042,0.1031,0.0001,0.103,0.1032,0.6527,0.0051,0.6492,0.6586,0.0667,0.003,0.0632,0.0688,0.7194,0.0023,0.7172,0.7218,0.0526,0.002,0.051,0.0548,0.0036,0.0002,0.0034,0.0037,0.0562,0.002,0.0547,0.0585,0.3582,0.0007,0.3574,0.3586,0.6418,0.0007,0.6414,0.6426,0.3951,0.0012,0.3943,0.3965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6361,0.0088,0.6276,0.6452,8.3735,0.0943,8.2758,8.464,5.4951,0.0771,5.4308,5.5806,0.5546,0.0003,0.5543,0.5548,0.1,0.0,0.1,0.1,0.1144,0.0005,0.1138,0.1148,0.7587,0.0008,0.7582,0.7596,0.0478,0.0007,0.0472,0.0486,0.2919,0.0019,0.29,0.2938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6361,0.0088,0.6276,0.6452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9732,0.0066,0.9662,0.9792,0.0,0.0,0.0,0.0,65694880.0,486452.0762,65146080.0,66072960.0
