episode,score,reward,success,stages_completed,stage_completion_ratio,steps,equivalent_env_steps,completion_time_steps,nominal_completion_time_seconds,latency_time_seconds,completion_time_seconds,normalized_completion_time,route_efficiency,progress_per_step,collisions,violations,unsafe_episode,collision_rate,violation_rate,unsafe_event_rate,target_hits,planner_accuracy,planner_miss_ratio,planner_legal_ratio,planner_exact_hits,planner_legal_hits,planner_total,avg_stage_wait_time,avg_stage_latency_seconds,latency_penalty,idle_window_ratio,wait_ratio,follow_ratio,select_ratio,compensation_utilization,safety_saved,safety_interventions,safety_success_rate,critical_events,critical_safe_count,risk_exposure,observed_risk_mean,high_risk_step_ratio,hazard_step_ratio,red_light_exposure_ratio,critical_event_rate,intervention_rate,safety_precision,safety_recall,stop_ratio,steer_left_ratio,steer_right_ratio,behavior_entropy,safety_entropy,active_stage_key,last_failure_mode,epsilon,episode_loss
25,22.5474,10.9987,0,5.0,0.8333,40,19200,70,150.0,1.5492,151.5492,1.0,1.4583,0.125,1,0,1,0.0250,0.0,0.0250,0,0.75,0.25,0.825,30,33,40,0.3098,0.3098,2.4013,0.175,0.2857,0.2857,0.4286,0.7143,0,0,0.7692,13,10,0.5614,0.1,0.15,0.75,0.025,0.325,0.0,0.0,0.7692,0.0,0.0,0.0,1.079,0.0,final_park,wall,0.98,3.531192
26,-10.0,-6.4416,0,1.0,0.1667,16,7680,70,150.0,0.7946,150.7946,1.0,0.7292,0.0625,0,0,0,0.0000,0.0,0.0000,0,0.75,0.25,0.875,12,14,16,0.7946,0.7946,1.2316,0.125,0.5,0.0,0.5,0.5,0,0,0.5,4,2,0.553,0.1,0.125,0.5625,0.125,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.6931,0.0,enter_inner,obstacle,0.98,3.696499
27,1.9639,0.958,0,2.0,0.3333,15,7200,70,150.0,0.0,150.0,1.0,1.5556,0.1333,1,0,1,0.0667,0.0,0.0667,0,0.8667,0.1333,0.8667,13,13,15,0.0,0.0,0.0,0.1333,0.0,0.5,0.5,1.0,0,0,0.7143,7,5,0.5328,0.1,0.0667,0.7333,0.0,0.4667,0.0,0.0,0.7143,0.0,0.0,0.0,0.6931,0.0,inner_patrol,obstacle,0.98,3.795858
28,-9.1061,-4.442,0,1.0,0.1667,15,7200,70,150.0,0.0,150.0,1.0,0.7778,0.0667,1,0,1,0.0667,0.0,0.0667,0,0.8,0.2,0.9333,12,14,15,0.0,0.0,0.0,0.0667,0.0,0.0,1.0,1.0,0,0,0.6667,3,2,0.5223,0.1,0.0667,0.6667,0.0,0.2,0.0,0.0,0.6667,0.0,0.0,0.0,-0.0,0.0,enter_inner,obstacle,0.98,3.890844
29,71.7172,34.984,1,6.0,1.0,38,18240,38,136.2857,0.0,136.2857,0.5429,1.8421,0.1579,1,0,1,0.0263,0.0,0.0263,0,0.7895,0.2105,0.8684,30,33,38,0.0,0.0,0.0,0.1316,0.0,0.2,0.8,1.0,0,0,1.0,11,11,0.539,0.1,0.0263,0.7368,0.0,0.2895,0.0,0.0,1.0,0.0,0.0,0.0,0.5004,0.0,completed,,0.98,4.28119
30,3.8928,1.8989,0,2.0,0.3333,18,8640,70,150.0,0.6652,150.6652,1.0,1.2963,0.1111,1,0,1,0.0556,0.0,0.0556,0,0.8889,0.1111,0.8889,16,16,18,0.3326,0.3326,1.0311,0.1111,0.5,0.5,0.0,0.5,0,0,1.0,2,2,0.5279,0.1,0.1111,0.9444,0.0,0.1111,0.0,0.0,1.0,0.0,0.0,0.0,0.6931,0.0,inner_patrol,obstacle,0.98,4.355763
31,70.9668,34.6179,1,6.0,1.0,37,17760,37,135.8571,0.7755,136.6327,0.5286,1.8919,0.1622,0,0,0,0.0000,0.0,0.0000,0,0.8108,0.1892,0.8378,30,31,37,0.1551,0.1551,1.2021,0.1622,0.1667,0.5,0.3333,0.8333,0,0,0.9,10,9,0.5553,0.1,0.0541,0.7838,0.027,0.2703,0.0,0.0,0.9,0.0,0.0,0.0,1.0114,0.0,completed,,0.98,4.746151
32,-10.0,-6.52,0,0.0,0.0,12,5760,70,150.0,0.0,150.0,1.0,0.0,0.0,1,0,1,0.0833,0.0,0.0833,0,0.8333,0.1667,1.0,10,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1,1,0.5198,0.1,0.0,0.5,0.0,0.0833,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,outer_patrol_a,road_edge,0.98,4.493093
33,1.148,0.56,0,2.0,0.3333,15,7200,70,150.0,0.0,150.0,1.0,1.5556,0.1333,0,0,0,0.0000,0.0,0.0000,0,0.8,0.2,0.8667,12,13,15,0.0,0.0,0.0,0.1333,0.0,0.5,0.5,1.0,0,0,1.0,3,3,0.5295,0.1,0.0667,0.8667,0.0667,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.6931,0.0,inner_patrol,obstacle,0.98,4.405991
34,42.4988,20.7311,1,6.0,1.0,50,24000,50,141.4286,2.967,144.3956,0.7143,1.4,0.12,1,0,1,0.0200,0.0,0.0200,0,0.66,0.34,0.86,33,43,50,0.5934,0.5934,4.5989,0.14,0.5714,0.0,0.4286,0.4286,0,0,0.5714,14,8,0.5536,0.1,0.1,0.82,0.02,0.28,0.0,0.0,0.5714,0.0,0.0,0.0,0.6829,0.0,completed,,0.98,3.846958
35,8.7836,4.2847,0,4.0,0.6667,42,20160,70,150.0,2.2744,152.2744,1.0,1.1111,0.0952,0,0,0,0.0000,0.0,0.0000,0,0.7619,0.2381,0.881,32,37,42,0.5686,0.5686,3.5253,0.119,0.6,0.2,0.2,0.4,0,0,0.8,15,12,0.565,0.1,0.119,0.7381,0.0476,0.3571,0.0,0.0,0.8,0.0,0.0,0.0,0.9503,0.0,outer_patrol_b,road_edge,0.98,4.004954
36,52.5526,25.6354,1,6.0,1.0,47,22560,47,140.1429,0.8546,140.9974,0.6714,1.4894,0.1277,1,0,1,0.0213,0.0,0.0213,0,0.7234,0.2766,0.8936,34,42,47,0.1709,0.1709,1.3246,0.1064,0.2,0.6,0.2,0.8,0,0,0.5833,12,7,0.5473,0.1,0.0851,0.7234,0.0213,0.2553,0.0,0.0,0.5833,0.0,0.0,0.0,0.9503,0.0,completed,,0.98,4.282162
37,-10.0,-5.7439,0,1.0,0.1667,15,7200,70,150.0,0.8605,150.8605,1.0,0.7778,0.0667,1,0,1,0.0667,0.0,0.0667,0,0.8,0.2,0.8667,12,13,15,0.8605,0.8605,1.3339,0.1333,0.5,0.5,0.0,0.5,0,0,0.6667,3,2,0.5335,0.1,0.0667,0.6,0.0667,0.2,0.0,0.0,0.6667,0.0,0.0,0.0,0.6931,0.0,enter_inner,obstacle,0.98,4.347596
38,-10.0,-5.64,0,1.0,0.1667,15,7200,70,150.0,0.7936,150.7936,1.0,0.7778,0.0667,0,0,0,0.0000,0.0,0.0000,0,0.8,0.2,0.8667,12,13,15,0.7936,0.7936,1.23,0.1333,0.5,0.5,0.0,0.5,0,0,1.0,2,2,0.5206,0.1,0.0667,0.6,0.0,0.1333,0.0,0.0,1.0,0.0,0.0,0.0,0.6931,0.0,enter_inner,obstacle,0.98,4.21389
39,-9.594,-4.68,0,1.0,0.1667,15,7200,70,150.0,0.0,150.0,1.0,0.7778,0.0667,0,0,0,0.0000,0.0,0.0000,0,0.8667,0.1333,0.9333,13,14,15,0.0,0.0,0.0,0.0667,0.0,0.0,1.0,1.0,0,0,0.5,4,2,0.5327,0.1,0.0667,0.8,0.0667,0.2667,0.0,0.0,0.5,0.0,0.0,0.0,-0.0,0.0,enter_inner,obstacle,0.98,4.077671
40,59.1362,28.8469,1,6.0,1.0,44,21120,44,138.8571,0.7749,139.632,0.6286,1.5909,0.1364,1,0,1,0.0227,0.0,0.0227,0,0.7727,0.2273,0.8864,34,39,44,0.155,0.155,1.2011,0.1136,0.2,0.4,0.4,0.8,0,0,0.5556,9,5,0.5362,0.1,0.0227,0.7273,0.0,0.2045,0.0,0.0,0.5556,0.0,0.0,0.0,1.0549,0.0,completed,,0.98,3.772903
41,-10.0,-6.44,0,0.0,0.0,12,5760,70,150.0,0.0,150.0,1.0,0.0,0.0,1,0,1,0.0833,0.0,0.0833,0,0.9167,0.0833,1.0,11,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6667,3,2,0.5009,0.1,0.0,0.4167,0.0,0.25,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,outer_patrol_a,road_edge,0.98,3.883996
42,66.8959,32.6321,1,6.0,1.0,39,18720,39,136.7143,0.8864,137.6006,0.5571,1.7949,0.1538,1,0,1,0.0256,0.0,0.0256,0,0.8205,0.1795,0.8718,32,34,39,0.1773,0.1773,1.3739,0.1282,0.2,0.2,0.6,0.8,0,0,0.8,10,8,0.5537,0.1,0.0769,0.7692,0.0256,0.2564,0.0,0.0,0.8,0.0,0.0,0.0,0.9503,0.0,completed,,0.98,4.118628
43,10.5698,5.156,0,3.0,0.5,22,10560,70,150.0,0.0,150.0,1.0,1.5909,0.1364,1,0,1,0.0455,0.0,0.0455,0,0.8636,0.1364,0.8636,19,19,22,0.0,0.0,0.0,0.1364,0.0,0.3333,0.6667,1.0,0,0,0.75,8,6,0.5565,0.1,0.0909,0.7273,0.0455,0.3636,0.0,0.0,0.75,0.0,0.0,0.0,0.6365,0.0,return_outer,obstacle,0.98,4.130783
44,-10.0,-5.142,0,1.0,0.1667,16,7680,70,150.0,0.0,150.0,1.0,0.7292,0.0625,0,0,0,0.0000,0.0,0.0000,0,0.875,0.125,0.9375,14,15,16,0.0,0.0,0.0,0.0625,0.0,0.0,1.0,1.0,0,0,0.5,4,2,0.5201,0.1,0.0625,0.6875,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,-0.0,0.0,enter_inner,obstacle,0.98,3.909674
