method,scenario,episodes,summary_window,avg_score_all,avg_reward_all,avg_success_all,avg_stage_ratio_all,avg_steps_all,avg_equivalent_env_steps_all,avg_completion_time_steps_all,avg_normalized_completion_time_all,avg_route_efficiency_all,avg_progress_per_step_all,avg_collisions_all,avg_violations_all,avg_unsafe_rate_all,avg_collision_rate_all,avg_violation_rate_all,avg_unsafe_event_rate_all,avg_planner_accuracy_all,avg_planner_miss_ratio_all,avg_planner_legal_ratio_all,avg_target_hits_all,avg_wait_time_all,avg_stage_latency_seconds_all,avg_latency_penalty_all,avg_idle_ratio_all,avg_wait_ratio_all,avg_follow_ratio_all,avg_select_ratio_all,avg_compensation_utilization_all,avg_safety_saved_all,avg_safety_interventions_all,avg_safety_success_rate_all,avg_critical_events_all,avg_critical_safe_all,avg_risk_exposure_all,avg_observed_risk_all,avg_high_risk_step_ratio_all,avg_hazard_step_ratio_all,avg_red_light_exposure_ratio_all,avg_critical_event_rate_all,avg_intervention_rate_all,avg_safety_precision_all,avg_safety_recall_all,avg_stop_ratio_all,avg_steer_left_ratio_all,avg_steer_right_ratio_all,avg_behavior_entropy_all,avg_safety_entropy_all,total_equivalent_env_steps,suite,method_key,scenario_key,seed
DK-ABS,UGV Street Patrol Parking,5000,5000,51.1547,29.0004,0.368,0.6527,32.522,15610.56,59.2574,0.8465,1.2419,0.1064,0.6316,0.0,0.6316,0.043,0.0,0.043,0.4367,0.5633,0.4901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5704,9.8606,5.6386,0.5546,0.1,0.109,0.7643,0.0427,0.2906,0.0,0.0,0.5704,0.0,0.0,0.0,1.0856,0.0,78052800,Chapter 2 Patrol Ablation,dkabs,patrol,43
DK-ABS w/o DK,UGV Street Patrol Parking,5000,5000,37.8257,21.2811,0.2842,0.5099,26.1914,12571.872,61.3694,0.8767,1.047,0.0897,0.7158,0.0,0.7158,0.0793,0.0,0.0793,0.289,0.711,0.3316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5684,7.6818,4.687,0.5449,0.1,0.0883,0.7443,0.0355,0.2749,0.0,0.0,0.5684,0.0,0.0,0.0,1.0317,0.0,62859360,Chapter 2 Patrol Ablation,dkabs_wo_dk,patrol,43
DK-ABS w/o OS,UGV Street Patrol Parking,5000,5000,42.415,23.8919,0.2808,0.5539,27.1442,13029.216,61.2346,0.8748,1.2024,0.1031,0.6504,0.0688,0.7192,0.0548,0.0037,0.0585,0.3585,0.6415,0.3944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6276,8.2758,5.4308,0.5543,0.1,0.1138,0.7582,0.0475,0.29,0.0,0.0,0.6276,0.0,0.0,0.0,0.9662,0.0,65146080,Chapter 2 Patrol Ablation,dkabs_wo_os,patrol,43
