suite,method_key,method,scenario,scenario_key,seed_count,episodes_mean,episodes_std,episodes_min,episodes_max,summary_window_mean,summary_window_std,summary_window_min,summary_window_max,avg_score_all_mean,avg_score_all_std,avg_score_all_min,avg_score_all_max,avg_reward_all_mean,avg_reward_all_std,avg_reward_all_min,avg_reward_all_max,avg_success_all_mean,avg_success_all_std,avg_success_all_min,avg_success_all_max,avg_stage_ratio_all_mean,avg_stage_ratio_all_std,avg_stage_ratio_all_min,avg_stage_ratio_all_max,avg_steps_all_mean,avg_steps_all_std,avg_steps_all_min,avg_steps_all_max,avg_equivalent_env_steps_all_mean,avg_equivalent_env_steps_all_std,avg_equivalent_env_steps_all_min,avg_equivalent_env_steps_all_max,avg_completion_time_steps_all_mean,avg_completion_time_steps_all_std,avg_completion_time_steps_all_min,avg_completion_time_steps_all_max,avg_nominal_completion_time_seconds_all_mean,avg_nominal_completion_time_seconds_all_std,avg_nominal_completion_time_seconds_all_min,avg_nominal_completion_time_seconds_all_max,avg_latency_time_seconds_all_mean,avg_latency_time_seconds_all_std,avg_latency_time_seconds_all_min,avg_latency_time_seconds_all_max,avg_completion_time_seconds_all_mean,avg_completion_time_seconds_all_std,avg_completion_time_seconds_all_min,avg_completion_time_seconds_all_max,avg_normalized_completion_time_all_mean,avg_normalized_completion_time_all_std,avg_normalized_completion_time_all_min,avg_normalized_completion_time_all_max,avg_route_efficiency_all_mean,avg_route_efficiency_all_std,avg_route_efficiency_all_min,avg_route_efficiency_all_max,avg_progress_per_step_all_mean,avg_progress_per_step_all_std,avg_progress_per_step_all_min,avg_progress_per_step_all_max,avg_collisions_all_mean,avg_collisions_all_std,avg_collisions_all_min,avg_collisions_all_max,avg_violations_all_mean,avg_violations_all_std,avg_violations_all_min,avg_violations_all_max,avg_unsafe_rate_all_mean,avg_unsafe_rate_all_std,avg_unsafe_rate_all_min,avg_unsafe_rate_all_max,avg_collision_rate_all_mean,avg_collision_rate_all_std,avg_collision_rate_all_min,avg_collision_rate_all_max,avg_violation_rate_all_mean,avg_violation_rate_all_std,avg_violation_rate_all_min,avg_violation_rate_all_max,avg_unsafe_event_rate_all_mean,avg_unsafe_event_rate_all_std,avg_unsafe_event_rate_all_min,avg_unsafe_event_rate_all_max,avg_planner_accuracy_all_mean,avg_planner_accuracy_all_std,avg_planner_accuracy_all_min,avg_planner_accuracy_all_max,avg_planner_miss_ratio_all_mean,avg_planner_miss_ratio_all_std,avg_planner_miss_ratio_all_min,avg_planner_miss_ratio_all_max,avg_planner_legal_ratio_all_mean,avg_planner_legal_ratio_all_std,avg_planner_legal_ratio_all_min,avg_planner_legal_ratio_all_max,avg_target_hits_all_mean,avg_target_hits_all_std,avg_target_hits_all_min,avg_target_hits_all_max,avg_wait_time_all_mean,avg_wait_time_all_std,avg_wait_time_all_min,avg_wait_time_all_max,avg_stage_latency_seconds_all_mean,avg_stage_latency_seconds_all_std,avg_stage_latency_seconds_all_min,avg_stage_latency_seconds_all_max,avg_latency_penalty_all_mean,avg_latency_penalty_all_std,avg_latency_penalty_all_min,avg_latency_penalty_all_max,avg_idle_ratio_all_mean,avg_idle_ratio_all_std,avg_idle_ratio_all_min,avg_idle_ratio_all_max,avg_wait_ratio_all_mean,avg_wait_ratio_all_std,avg_wait_ratio_all_min,avg_wait_ratio_all_max,avg_follow_ratio_all_mean,avg_follow_ratio_all_std,avg_follow_ratio_all_min,avg_follow_ratio_all_max,avg_select_ratio_all_mean,avg_select_ratio_all_std,avg_select_ratio_all_min,avg_select_ratio_all_max,avg_compensation_utilization_all_mean,avg_compensation_utilization_all_std,avg_compensation_utilization_all_min,avg_compensation_utilization_all_max,avg_safety_saved_all_mean,avg_safety_saved_all_std,avg_safety_saved_all_min,avg_safety_saved_all_max,avg_safety_interventions_all_mean,avg_safety_interventions_all_std,avg_safety_interventions_all_min,avg_safety_interventions_all_max,avg_safety_success_rate_all_mean,avg_safety_success_rate_all_std,avg_safety_success_rate_all_min,avg_safety_success_rate_all_max,avg_critical_events_all_mean,avg_critical_events_all_std,avg_critical_events_all_min,avg_critical_events_all_max,avg_critical_safe_all_mean,avg_critical_safe_all_std,avg_critical_safe_all_min,avg_critical_safe_all_max,avg_risk_exposure_all_mean,avg_risk_exposure_all_std,avg_risk_exposure_all_min,avg_risk_exposure_all_max,avg_observed_risk_all_mean,avg_observed_risk_all_std,avg_observed_risk_all_min,avg_observed_risk_all_max,avg_high_risk_step_ratio_all_mean,avg_high_risk_step_ratio_all_std,avg_high_risk_step_ratio_all_min,avg_high_risk_step_ratio_all_max,avg_hazard_step_ratio_all_mean,avg_hazard_step_ratio_all_std,avg_hazard_step_ratio_all_min,avg_hazard_step_ratio_all_max,avg_red_light_exposure_ratio_all_mean,avg_red_light_exposure_ratio_all_std,avg_red_light_exposure_ratio_all_min,avg_red_light_exposure_ratio_all_max,avg_critical_event_rate_all_mean,avg_critical_event_rate_all_std,avg_critical_event_rate_all_min,avg_critical_event_rate_all_max,avg_intervention_rate_all_mean,avg_intervention_rate_all_std,avg_intervention_rate_all_min,avg_intervention_rate_all_max,avg_safety_precision_all_mean,avg_safety_precision_all_std,avg_safety_precision_all_min,avg_safety_precision_all_max,avg_safety_recall_all_mean,avg_safety_recall_all_std,avg_safety_recall_all_min,avg_safety_recall_all_max,avg_stop_ratio_all_mean,avg_stop_ratio_all_std,avg_stop_ratio_all_min,avg_stop_ratio_all_max,avg_steer_left_ratio_all_mean,avg_steer_left_ratio_all_std,avg_steer_left_ratio_all_min,avg_steer_left_ratio_all_max,avg_steer_right_ratio_all_mean,avg_steer_right_ratio_all_std,avg_steer_right_ratio_all_min,avg_steer_right_ratio_all_max,avg_behavior_entropy_all_mean,avg_behavior_entropy_all_std,avg_behavior_entropy_all_min,avg_behavior_entropy_all_max,avg_safety_entropy_all_mean,avg_safety_entropy_all_std,avg_safety_entropy_all_min,avg_safety_entropy_all_max,total_equivalent_env_steps_mean,total_equivalent_env_steps_std,total_equivalent_env_steps_min,total_equivalent_env_steps_max
Chapter 3 Patrol Ablation,lacm,LACM,UGV Street Patrol Parking,patrol,3,5000.0,0.0,5000.0,5000.0,5000.0,0.0,5000.0,5000.0,46.3649,0.651,45.7511,47.0476,25.9623,0.3559,25.6122,26.3238,0.4554,0.0095,0.4478,0.466,0.6667,0.0068,0.6608,0.6742,30.4487,0.1551,30.2902,30.6002,14615.36,74.4558,14539.296,14688.096,56.6337,0.3205,56.2736,56.8876,144.2716,0.1373,144.1173,144.3804,0.7316,0.0451,0.7014,0.7834,145.0032,0.0958,144.9007,145.0904,0.8091,0.0046,0.8039,0.8127,1.3834,0.009,1.3763,1.3935,0.1186,0.0007,0.118,0.1194,0.5331,0.0104,0.5218,0.5424,0.0115,0.0015,0.0098,0.0126,0.5446,0.0095,0.534,0.5522,0.0368,0.0003,0.0365,0.037,0.0006,0.0001,0.0005,0.0006,0.0374,0.0003,0.037,0.0376,0.8051,0.0005,0.8048,0.8057,0.1949,0.0005,0.1943,0.1952,0.8596,0.0008,0.8587,0.8603,0.0,0.0,0.0,0.0,0.1918,0.0116,0.1845,0.2052,0.1918,0.0116,0.1845,0.2052,1.134,0.0699,1.0871,1.2143,0.1401,0.0008,0.1394,0.141,0.1723,0.0093,0.1659,0.183,0.2303,0.0032,0.2276,0.2339,0.5355,0.0089,0.5255,0.5425,0.7658,0.0095,0.755,0.7724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6665,0.0072,0.6619,0.6748,8.8213,0.0448,8.7776,8.8672,6.0927,0.1327,5.9898,6.2424,0.5515,0.0001,0.5514,0.5516,0.1,0.0,0.1,0.1,0.0991,0.0002,0.099,0.0994,0.7607,0.0001,0.7607,0.7608,0.039,0.0003,0.0388,0.0393,0.2819,0.0006,0.2815,0.2826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6665,0.0072,0.6619,0.6748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5478,0.0129,0.5348,0.5605,0.0,0.0,0.0,0.0,73076800.0,372279.0179,72696480.0,73440480.0
Chapter 3 Patrol Ablation,lacm_wo_follow,LACM w/o FOLLOW,UGV Street Patrol Parking,patrol,3,5000.0,0.0,5000.0,5000.0,5000.0,0.0,5000.0,5000.0,38.449,0.5921,37.8592,39.0434,21.0155,0.3759,20.6579,21.4073,0.3464,0.0098,0.3394,0.3576,0.5202,0.0057,0.5143,0.5257,25.1903,0.1231,25.0486,25.2714,12091.328,59.0969,12023.328,12130.272,59.7295,0.3219,59.3616,59.9598,145.5984,0.138,145.4407,145.6971,0.8479,0.0126,0.8388,0.8623,146.4462,0.1414,146.2832,146.5359,0.8533,0.0046,0.848,0.8566,1.0564,0.0064,1.0491,1.0612,0.0906,0.0006,0.0899,0.091,0.6536,0.0098,0.6424,0.6606,0.0,0.0,0.0,0.0,0.6536,0.0098,0.6424,0.6606,0.0976,0.0013,0.0963,0.0989,0.0,0.0,0.0,0.0,0.0976,0.0013,0.0963,0.0989,0.8337,0.0008,0.8328,0.8344,0.1663,0.0008,0.1656,0.1672,0.884,0.0006,0.8833,0.8844,0.0,0.0,0.0,0.0,0.2154,0.0027,0.2129,0.2183,0.2154,0.0027,0.2129,0.2183,1.3142,0.0196,1.3001,1.3365,0.1217,0.0005,0.1212,0.1222,0.1746,0.0021,0.1729,0.177,0.0,0.0,0.0,0.0,0.517,0.0006,0.5163,0.5174,0.517,0.0006,0.5163,0.5174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6031,0.0032,0.5994,0.6052,7.6523,0.0514,7.5934,7.6886,5.1201,0.0595,5.052,5.1616,0.5459,0.0006,0.5452,0.5464,0.1,0.0,0.1,0.1,0.0908,0.0008,0.0901,0.0917,0.7486,0.0003,0.7484,0.7489,0.0359,0.0008,0.035,0.0364,0.2749,0.0012,0.2736,0.2758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6031,0.0032,0.5994,0.6052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2787,0.0042,0.2739,0.2817,0.0,0.0,0.0,0.0,60456640.0,295484.4808,60116640.0,60651360.0
Chapter 3 Patrol Ablation,lacm_wo_select,LACM w/o SELECT,UGV Street Patrol Parking,patrol,3,5000.0,0.0,5000.0,5000.0,5000.0,0.0,5000.0,5000.0,33.9029,0.401,33.6032,34.3584,17.5984,0.1979,17.4791,17.8268,0.3141,0.0018,0.3124,0.316,0.5694,0.0045,0.5656,0.5744,29.153,0.1881,29.0268,29.3692,13993.44,90.2916,13932.864,14097.216,61.729,0.0261,61.7006,61.752,146.4553,0.0112,146.4431,146.4651,1.1579,0.0286,1.1253,1.1789,147.6132,0.0199,147.5904,147.6272,0.8818,0.0004,0.8814,0.8822,1.2081,0.0044,1.2046,1.2131,0.1035,0.0004,0.1032,0.104,0.6686,0.0029,0.6658,0.6716,0.0173,0.0025,0.0156,0.0202,0.6859,0.0018,0.684,0.6876,0.0452,0.0009,0.0445,0.0463,0.0008,0.0001,0.0007,0.0009,0.046,0.001,0.0452,0.0472,0.7759,0.0015,0.7744,0.7773,0.2241,0.0015,0.2227,0.2256,0.8816,0.001,0.881,0.8828,0.0,0.0,0.0,0.0,0.3201,0.0058,0.3134,0.3239,0.3201,0.0058,0.3134,0.3239,1.7948,0.0444,1.7442,1.8272,0.118,0.001,0.1168,0.1186,0.2986,0.0057,0.2922,0.303,0.6327,0.0057,0.6285,0.6392,0.0,0.0,0.0,0.0,0.6327,0.0057,0.6285,0.6392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6779,0.0025,0.6764,0.6808,8.1015,0.0934,8.0058,8.1924,5.8427,0.0787,5.7562,5.91,0.545,0.0006,0.5443,0.5454,0.1,0.0,0.1,0.1,0.0839,0.0012,0.0825,0.0848,0.7545,0.0024,0.7518,0.7564,0.0323,0.0005,0.0319,0.0329,0.2699,0.0026,0.267,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6779,0.0025,0.6764,0.6808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4004,0.0053,0.3949,0.4054,0.0,0.0,0.0,0.0,69967200.0,451458.0539,69664320.0,70486080.0
