method,scenario,episodes,summary_window,avg_score_all,avg_reward_all,avg_success_all,avg_stage_ratio_all,avg_steps_all,avg_equivalent_env_steps_all,avg_completion_time_steps_all,avg_nominal_completion_time_seconds_all,avg_latency_time_seconds_all,avg_completion_time_seconds_all,avg_normalized_completion_time_all,avg_route_efficiency_all,avg_progress_per_step_all,avg_collisions_all,avg_violations_all,avg_unsafe_rate_all,avg_collision_rate_all,avg_violation_rate_all,avg_unsafe_event_rate_all,avg_planner_accuracy_all,avg_planner_miss_ratio_all,avg_planner_legal_ratio_all,avg_target_hits_all,avg_wait_time_all,avg_stage_latency_seconds_all,avg_latency_penalty_all,avg_idle_ratio_all,avg_wait_ratio_all,avg_follow_ratio_all,avg_select_ratio_all,avg_compensation_utilization_all,avg_safety_saved_all,avg_safety_interventions_all,avg_safety_success_rate_all,avg_critical_events_all,avg_critical_safe_all,avg_risk_exposure_all,avg_observed_risk_all,avg_high_risk_step_ratio_all,avg_hazard_step_ratio_all,avg_red_light_exposure_ratio_all,avg_critical_event_rate_all,avg_intervention_rate_all,avg_safety_precision_all,avg_safety_recall_all,avg_stop_ratio_all,avg_steer_left_ratio_all,avg_steer_right_ratio_all,avg_behavior_entropy_all,avg_safety_entropy_all,total_equivalent_env_steps,suite,method_key,scenario_key,seed
LACM,UGV Street Patrol Parking,5000,5000,47.0476,26.3238,0.466,0.6742,30.6002,14688.096,56.2736,144.1173,0.7834,144.9007,0.8039,1.3935,0.1194,0.5458,0.0,0.5458,0.0279,0.0,0.0279,0.8048,0.1952,0.8587,0.0,0.2052,0.2052,1.2143,0.141,0.183,0.2295,0.5255,0.755,0.0,0.0,0.6748,8.8672,6.2424,0.5516,0.1,0.099,0.7607,0.0388,0.2817,0.0,0.0,0.6748,0.0,0.0,0.0,0.5605,0.0,73440480,Chapter 4 Patrol Comparison,lacm,patrol,42
Oracle,UGV Street Patrol Parking,5000,5000,80.9457,39.4857,0.8194,0.9505,37.8928,18188.544,39.5866,,,,0.5655,1.7981,0.1541,0.1404,0.0094,0.1498,0.0043,0.0002,0.0045,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6725,11.2566,7.3842,0.5606,0.1,0.1138,0.7765,0.0418,0.2936,0.0,0.0,0.6725,0.0,0.0,0.0,1.1588,0.0,90942720,Chapter 4 Patrol Comparison,oracle,patrol,42
EFSR,UGV Street Patrol Parking,5000,5000,55.3163,26.9836,0.5012,0.7877,28.4496,13655.808,53.5116,,,,0.7645,1.3787,0.1182,0.4068,0.0348,0.4416,0.0294,0.0024,0.0318,0.6948,0.3052,0.8415,0.0,0.2299,1.2396,3.4518,0.1379,0.0357,0.6781,0.2861,0.9643,2.4362,6.7022,0.3404,7.8562,2.485,0.5497,0.1,0.0939,0.7565,0.036,0.279,0.4455,0.3404,0.3442,0.3357,0.0572,0.0571,0.6629,0.5757,68279040,Chapter 4 Patrol Comparison,efsr,patrol,42
