episode,score,reward,success,stages_completed,stage_completion_ratio,steps,equivalent_env_steps,completion_time_steps,nominal_completion_time_seconds,latency_time_seconds,completion_time_seconds,normalized_completion_time,route_efficiency,progress_per_step,collisions,violations,unsafe_episode,collision_rate,violation_rate,unsafe_event_rate,target_hits,planner_accuracy,planner_miss_ratio,planner_legal_ratio,planner_exact_hits,planner_legal_hits,planner_total,avg_stage_wait_time,avg_stage_latency_seconds,latency_penalty,idle_window_ratio,wait_ratio,follow_ratio,select_ratio,compensation_utilization,safety_saved,safety_interventions,safety_success_rate,critical_events,critical_safe_count,risk_exposure,observed_risk_mean,high_risk_step_ratio,hazard_step_ratio,red_light_exposure_ratio,critical_event_rate,intervention_rate,safety_precision,safety_recall,stop_ratio,steer_left_ratio,steer_right_ratio,behavior_entropy,safety_entropy,active_stage_key,last_failure_mode,epsilon,episode_loss
13,87.1511,42.5127,1,6.0,1.0,36,17280,36,135.4286,0.0,135.4286,0.5143,1.9444,0.1667,0,0,0,0.0,0.0,0.0,0,1.0,0.0,1.0,36,36,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8333,12,10,0.5511,0.1,0.0556,0.7222,0.0,0.3333,0.0,0.0,0.8333,0.0,0.0,0.0,1.0864,0.0,completed,,0.0,0.0
14,81.0172,39.5206,1,6.0,1.0,39,18720,39,136.7143,0.0,136.7143,0.5571,1.7949,0.1538,0,0,0,0.0,0.0,0.0,0,1.0,0.0,1.0,39,39,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6667,12,8,0.5375,0.1,0.0769,0.8205,0.0,0.3077,0.0,0.0,0.6667,0.0,0.0,0.0,1.1522,0.0,completed,,0.0,0.0
15,86.6392,42.263,1,5.45,0.9079,35,16800,35,135.0,0.0,135.0,0.5,2.0,0.1714,0,0,0,0.0,0.0,0.0,0,1.0,0.0,1.0,35,35,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.875,8,7,0.5441,0.1,0.0571,0.8571,0.0286,0.2286,0.0,0.0,0.875,0.0,0.0,0.0,0.9869,0.0,completed,,0.0,0.0
16,81.9527,39.9769,1,5.94,0.9895,47,22560,47,140.1429,0.0,140.1429,0.6714,1.4894,0.1277,0,0,0,0.0,0.0,0.0,0,1.0,0.0,1.0,47,47,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3889,18,7,0.5942,0.1,0.1915,0.7872,0.1064,0.383,0.0,0.0,0.3889,0.0,0.0,0.0,1.4123,0.0,completed,,0.0,0.0
17,76.5317,37.3325,1,5.84,0.9737,36,17280,36,135.4286,0.0,135.4286,0.5143,1.9444,0.1667,0,0,0,0.0,0.0,0.0,0,1.0,0.0,1.0,36,36,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8,5,4,0.5328,0.1,0.0556,0.6944,0.0,0.1389,0.0,0.0,0.8,0.0,0.0,0.0,1.0479,0.0,completed,,0.0,0.0
18,77.8898,37.995,1,5.64,0.9399,41,19680,41,137.5714,0.0,137.5714,0.5857,1.7073,0.1463,0,0,0,0.0,0.0,0.0,0,1.0,0.0,1.0,41,41,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5882,17,10,0.593,0.1,0.1707,0.7073,0.0732,0.4146,0.0,0.0,0.5882,0.0,0.0,0.0,1.2909,0.0,completed,,0.0,0.0
19,76.0061,37.0761,1,5.94,0.9898,37,17760,37,135.8571,0.0,135.8571,0.5286,1.8919,0.1622,1,0,1,0.027,0.0,0.027,0,1.0,0.0,1.0,37,37,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6667,9,6,0.5564,0.1,0.1081,0.8649,0.0541,0.2432,0.0,0.0,0.6667,0.0,0.0,0.0,1.1439,0.0,completed,,0.0,0.0
20,78.0136,38.0554,1,5.69,0.9483,44,21120,44,138.8571,0.0,138.8571,0.6286,1.5909,0.1364,0,1,1,0.0,0.0227,0.0227,0,1.0,0.0,1.0,44,44,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4286,14,6,0.5947,0.1,0.2045,0.7727,0.1364,0.3182,0.0,0.0,0.4286,0.0,0.0,0.0,1.3708,0.0,completed,,0.0,0.0
21,78.6628,38.3721,1,6.0,1.0,39,18720,39,136.7143,0.0,136.7143,0.5571,1.7949,0.1538,0,0,0,0.0,0.0,0.0,0,1.0,0.0,1.0,39,39,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6429,14,9,0.5758,0.1,0.1538,0.8462,0.0769,0.359,0.0,0.0,0.6429,0.0,0.0,0.0,1.2385,0.0,completed,,0.0,0.0
22,83.1129,40.5429,1,5.71,0.9525,36,17280,36,135.4286,0.0,135.4286,0.5143,1.9444,0.1667,0,0,0,0.0,0.0,0.0,0,1.0,0.0,1.0,36,36,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8182,11,9,0.5565,0.1,0.0833,0.6944,0.0278,0.3056,0.0,0.0,0.8182,0.0,0.0,0.0,1.0864,0.0,completed,,0.0,0.0
