episode,score,reward,success,stages_completed,stage_completion_ratio,steps,equivalent_env_steps,completion_time_steps,nominal_completion_time_seconds,latency_time_seconds,completion_time_seconds,normalized_completion_time,route_efficiency,progress_per_step,collisions,violations,unsafe_episode,collision_rate,violation_rate,unsafe_event_rate,target_hits,planner_accuracy,planner_miss_ratio,planner_legal_ratio,planner_exact_hits,planner_legal_hits,planner_total,avg_stage_wait_time,avg_stage_latency_seconds,latency_penalty,idle_window_ratio,comp_decision_ratio,idle_comp_ratio,wait_ratio,follow_ratio,select_ratio,compensation_utilization,safety_saved,safety_interventions,safety_success_rate,critical_events,critical_safe_count,risk_exposure,observed_risk_mean,high_risk_step_ratio,hazard_step_ratio,red_light_exposure_ratio,critical_event_rate,intervention_rate,safety_precision,safety_recall,stop_ratio,steer_left_ratio,steer_right_ratio,behavior_entropy,safety_entropy,active_stage_key,last_failure_mode,epsilon,episode_loss
3,8.8115,6.9181,0,1.0,0.1667,4,1280,80,120.0,0.0,120.0,1.0,3.3333,0.25,1,0,1,0.25,0.0,0.25,0,0.75,0.25,0.75,3,3,4,0.0,0.0,0.0,0.25,1.0,0.25,0.0,1.0,0.0,1.0,0,0,0.0,1,0,0.3621,0.1,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,avoidance,obstacle,0.98,0.0
4,88.7513,163.8687,1,6.0,1.0,17,5440,17,96.375,2.3049,98.6799,0.2125,4.7059,0.3529,0,0,0,0.0,0.0,0.0,2,0.4118,0.5882,0.4118,7,7,17,0.461,0.461,3.6879,0.5294,1.0,0.5294,0.3333,0.6667,0.0,0.6667,0,0,0.7143,7,5,0.5309,0.1,0.2941,0.5882,0.0588,0.4118,0.0,0.0,0.7143,0.0,0.0,0.0,0.6365,0.0,completed,,0.98,0.0
5,53.4247,57.3075,0,2.0,0.3333,8,2560,80,120.0,0.0,120.0,1.0,3.3333,0.25,1,0,1,0.125,0.0,0.125,2,0.375,0.625,0.5,3,4,8,0.0,0.0,0.0,0.375,1.0,0.375,0.0,1.0,0.0,1.0,0,0,1.0,2,2,0.4123,0.1,0.25,0.25,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,balloons,obstacle,0.98,0.0
6,8.2897,6.4902,0,1.0,0.1667,4,1280,80,120.0,0.0,120.0,1.0,3.3333,0.25,1,0,1,0.25,0.0,0.25,0,0.5,0.5,0.75,2,3,4,0.0,0.0,0.0,0.25,1.0,0.25,0.0,1.0,0.0,1.0,0,0,0.0,1,0,0.3717,0.1,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,avoidance,obstacle,0.98,0.0
7,88.8555,164.5667,1,6.0,1.0,15,4800,15,95.625,2.4863,98.1113,0.1875,5.3333,0.4,0,0,0,0.0,0.0,0.0,3,0.5333,0.4667,0.5333,8,8,15,0.4973,0.4973,3.9781,0.4667,1.0,0.4667,0.4286,0.5714,0.0,0.5714,0,0,1.0,5,5,0.5138,0.1,0.2667,0.5333,0.0667,0.3333,0.0,0.0,1.0,0.0,0.0,0.0,0.6829,0.0,completed,,0.98,0.0
8,5.3974,4.1614,0,1.0,0.1667,5,1600,80,120.0,1.3812,121.3812,1.0,2.6667,0.2,1,0,1,0.2,0.0,0.2,0,0.2,0.8,0.6,1,3,5,1.3812,1.3812,2.2099,0.4,1.0,0.4,1.0,0.0,0.0,0.0,0,0,0.5,2,1,0.483,0.1,0.4,0.4,0.0,0.4,0.0,0.0,0.5,0.0,0.0,0.0,-0.0,0.0,avoidance,obstacle,0.98,0.0
9,74.0651,101.2187,0,4.0,0.6667,16,5120,80,120.0,3.5286,123.5286,1.0,3.3333,0.25,1,0,1,0.0625,0.0,0.0625,3,0.4375,0.5625,0.5,7,8,16,0.8821,0.8821,5.6457,0.5,1.0,0.5,0.625,0.375,0.0,0.375,0,0,0.8,5,4,0.5056,0.1,0.25,0.4375,0.0,0.3125,0.0,0.0,0.8,0.0,0.0,0.0,0.6616,0.0,slot_search,grass,0.98,0.0
10,23.535,20.1252,0,2.0,0.3333,10,3200,80,120.0,1.6137,121.6137,1.0,2.6667,0.2,1,0,1,0.1,0.0,0.1,0,0.7,0.3,0.7,7,7,10,0.8068,0.8068,2.5819,0.4,1.0,0.4,0.5,0.5,0.0,0.5,0,0,0.75,4,3,0.5205,0.1,0.4,0.4,0.0,0.4,0.0,0.0,0.75,0.0,0.0,0.0,0.6931,0.0,balloons,obstacle,0.98,0.0
11,6.8876,5.3522,0,1.0,0.1667,5,1600,80,120.0,0.8332,120.8332,1.0,2.6667,0.2,1,0,1,0.2,0.0,0.2,0,0.6,0.4,0.6,3,3,5,0.8332,0.8332,1.3331,0.4,1.0,0.4,0.5,0.5,0.0,0.5,0,0,0.5,2,1,0.4867,0.1,0.4,0.4,0.0,0.4,0.0,0.0,0.5,0.0,0.0,0.0,0.6931,0.0,avoidance,obstacle,0.98,0.0
12,0.0,-10.1494,0,0.0,0.0,1,320,80,120.0,0.0,120.0,1.0,0.0,0.0,1,0,1,1.0,0.0,1.0,0,0.0,1.0,1.0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.1443,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,main_road,road_edge,0.98,0.0
